PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
","16
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",3962,0,"00338
","12
"
"1215
","6
","12B133
","17
","40156
","2
","1
","0
","03
","-
","1
","3
","1
","16
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",3962,0,"00338
","12
"
"1215
","4
","12B145
","17
","40268
","4
","1
","0
","05
","-
","1
","3
","1
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","4
","1
","0
","02
","-
","1
","2
","2
","34
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","4
","1
","0
","01
","-
","1
","1
","1
","35
","-
","2
","00
","
","2
","1
","01
","6
","1
","3
","1
","000800
","00
","1
",6884,17079,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","4
","1
","0
","03
","-
","1
","3
","2
","15
","-
","2
","00
","
","1
","6
","06
","
","
","
","
","
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","2
","1
","0
","02
","-
","1
","2
","2
","50
","-
","1
","04
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",6884,17079,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","2
","1
","0
","03
","-
","1
","3
","1
","24
","-
","1
","07
","5
","2
","6
","01
","6
","1
","3
","1
","000500
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","2
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","04
","3
","2
","1
","01
","6
","1
","2
","2
","000500
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","3
","1
","0
","04
","-
","1
","3
","2
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","3
","1
","0
","01
","-
","1
","1
","1
","47
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","001500
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","3
","1
","0
","02
","-
","1
","2
","2
","35
","-
","1
","07
","5
","2
","5
","01
","1
","7
","3
","1
","003500
","00
","1
",6884,17079,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","4
","1
","0
","04
","-
","1
","3
","1
","13
","-
","2
","00
","
","1
","6
","06
","
","
","
","
","
","00
","
",6884,0,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","1
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","02
","2
","2
","6
","01
","5
","5
","3
","3
","002500
","00
","1
",6884,17079,"00339
","12
"
"1215
","4
","12B145
","17
","40268
","3
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6884,0,"00339
","12
"
"1215
","4
","11B145
","17
","40271
","4
","1
","0
","02
","-
","1
","2
","1
","58
","-
","1
","02
","6
","2
","5
","01
","7
","3
","3
","1
","001000
","00
","1
",5785,14870,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","4
","1
","0
","04
","-
","1
","4
","2
","78
","-
","2
","02
","1
","2
","5
","07
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","4
","1
","0
","01
","-
","1
","1
","2
","48
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","4
","1
","0
","03
","-
","1
","3
","2
","30
","-
","1
","04
","3
","2
","6
","01
","4
","4
","3
","1
","000850
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","1
","1
","1
","02
","-
","1
","2
","1
","54
","-
","1
","03
","3
","2
","5
","01
","5
","6
","4
","1
","000950
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","2
","1
","0
","04
","-
","1
","5
","1
","14
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","2
","1
","0
","07
","-
","1
","5
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","2
","1
","0
","02
","-
","1
","2
","2
","62
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",5785,14870,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","2
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","02
","6
","2
","5
","01
","5
","2
","2
","1
","000900
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","2
","1
","0
","05
","-
","1
","5
","1
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","2
","1
","0
","03
","-
","1
","3
","2
","31
","-
","1
","03
","3
","2
","4
","01
","5
","5
","5
","1
","000700
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","2
","1
","0
","06
","-
","1
","5
","1
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","3
","1
","0
","05
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","3
","1
","0
","01
","-
","1
","1
","2
","55
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","1
",5785,14870,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","3
","1
","0
","03
","-
","1
","3
","2
","30
","-
","1
","02
","6
","2
","6
","01
","4
","4
","3
","1
","000850
","00
","
",5785,0,"00340
","11
"
"1215
","2
","11B145
","17
","40271
","3
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","2
","11B145
","17
","40271
","3
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","2
","11B145
","17
","40271
","3
","1
","0
","06
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","1
","1
","1
","01
","-
","1
","1
","2
","50
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","000750
","00
","1
",5785,14870,"00340
","11
"
"1215
","4
","11B145
","17
","40271
","1
","1
","1
","03
","-
","1
","3
","1
","14
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",5785,0,"00340
","11
"
"1215
","8
","12B131
","17
","40274
","1
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",3763,0,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","1
","1
","0
","01
","-
","1
","1
","2
","39
","-
","1
","03
","3
","2
","4
","07
","
","
","
","
","
","00
","1
",3763,9336,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","1
","1
","0
","02
","-
","1
","3
","2
","19
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",3763,0,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","1
","1
","0
","04
","-
","1
","3
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",3763,0,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","3
","1
","0
","03
","-
","1
","3
","2
","23
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",3763,9336,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","4
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",3763,9336,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","3
","1
","0
","01
","-
","1
","1
","2
","51
","-
","1
","04
","3
","2
","2
","01
","5
","4
","3
","1
","999999
","00
","
",3763,0,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","4
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","07
","4
","2
","5
","01
","3
","3
","3
","2
","005500
","00
","
",3763,0,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","4
","1
","0
","03
","-
","1
","3
","2
","23
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",3763,0,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","4
","1
","0
","04
","-
","1
","3
","1
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",3763,0,"00341
","12
"
"1215
","8
","12B131
","17
","40274
","3
","1
","0
","02
","-
","1
","3
","2
","30
","-
","1
","08
","2
","2
","6
","01
","3
","4
","3
","1
","999999
","00
","
",3763,0,"00341
","12
"
"1215
","1
","11B148
","17
","40275
","1
","1
","0
","01
","-
","1
","1
","1
","64
","-
","1
","02
","3
","2
","5
","01
","7
","2
","2
","1
","001500
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","2
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","03
","1
","2
","5
","01
","4
","4
","2
","1
","000100
","00
","1
",5912,15197,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","2
","1
","0
","04
","-
","1
","3
","2
","07
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","2
","1
","0
","03
","-
","1
","3
","2
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","2
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","07
","4
","2
","5
","01
","1
","7
","3
","2
","999999
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","1
","1
","0
","04
","-
","1
","3
","1
","24
","-
","1
","06
","3
","2
","6
","01
","1
","4
","3
","2
","003200
","00
","1
",5912,15197,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","1
","1
","0
","03
","-
","1
","3
","1
","25
","-
","1
","04
","3
","1
","5
","01
","1
","5
","2
","3
","003000
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","1
","1
","0
","02
","-
","1
","2
","2
","60
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","3
","1
","0
","01
","-
","1
","1
","2
","59
","-
","1
","02
","6
","1
","6
","01
","4
","4
","5
","1
","000500
","00
","1
",5912,15197,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","3
","1
","0
","04
","-
","1
","3
","2
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","3
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","3
","1
","0
","02
","-
","1
","3
","1
","28
","-
","1
","07
","5
","2
","6
","04
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","4
","1
","0
","01
","-
","1
","1
","2
","45
","-
","1
","06
","3
","2
","2
","07
","
","
","
","
","
","00
","1
",5912,15197,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","4
","1
","0
","02
","-
","1
","3
","1
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","1
","11B148
","17
","40275
","4
","1
","0
","03
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5912,0,"00342
","11
"
"1215
","8
","11B131
","17
","40277
","3
","1
","0
","06
","-
","1
","7
","2
","51
","-
","1
","02
","6
","2
","5
","01
","5
","5
","2
","1
","001000
","00
","
",7270,0,"00343
","11
"
"1215
","7
","11B131
","17
","40277
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7270,0,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","3
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","02
","6
","2
","5
","01
","7
","3
","2
","1
","001200
","00
","1
",7270,18688,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","3
","1
","0
","04
","-
","1
","3
","1
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7270,0,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","3
","1
","0
","02
","-
","1
","2
","2
","44
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",7270,0,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","3
","1
","0
","03
","-
","1
","3
","2
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",7270,0,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","3
","1
","0
","05
","-
","1
","7
","1
","51
","-
","1
","02
","6
","2
","5
","01
","7
","3
","3
","1
","000850
","00
","
",7270,0,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","4
","1
","0
","01
","-
","1
","1
","1
","71
","-
","1
","02
","2
","2
","3
","08
","
","
","
","
","
","00
","1
",7270,18688,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","2
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","06
","3
","2
","5
","01
","4
","4
","2
","2
","001000
","00
","1
",7270,18688,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","2
","1
","0
","01
","-
","1
","1
","1
","39
","-
","1
","03
","3
","2
","5
","01
","5
","3
","3
","2
","001600
","00
","
",7270,0,"00343
","11
"
"1215
","8
","11B131
","17
","40277
","2
","1
","0
","03
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7270,0,"00343
","11
"
"1215
","1
","12B148
","17
","40278
","1
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","3
","004000
","00
","
",8144,0,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","4
","1
","0
","01
","-
","1
","1
","2
","64
","-
","1
","02
","6
","2
","4
","01
","4
","4
","2
","1
","000700
","00
","1
",8144,20206,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","2
","1
","0
","03
","-
","1
","3
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",8144,0,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","1
","1
","0
","02
","-
","1
","2
","2
","58
","-
","1
","06
","3
","2
","5
","01
","5
","5
","2
","3
","003500
","00
","1
",8144,20206,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","2
","1
","0
","04
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8144,0,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","2
","1
","0
","02
","-
","1
","2
","2
","26
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",8144,0,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","4
","1
","0
","03
","-
","1
","3
","1
","42
","-
","1
","07
","6
","2
","6
","01
","1
","5
","2
","1
","000700
","00
","
",8144,0,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","2
","1
","0
","01
","-
","1
","1
","1
","26
","-
","1
","03
","3
","2
","5
","01
","5
","4
","5
","1
","000800
","00
","1
",8144,20206,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","4
","1
","0
","02
","-
","1
","3
","1
","33
","-
","1
","04
","3
","2
","6
","01
","4
","4
","2
","3
","000800
","00
","
",8144,0,"00344
","12
"
"1215
","1
","12B148
","17
","40278
","3
","1
","0
","01
","-
","1
","1
","2
","35
","-
","1
","03
","3
","2
","1
","01
","5
","5
","2
","1
","001200
","00
","1
",8144,20206,"00344
","12
"
"1215
","5
","12B134
","17
","40282
","1
","1
","0
","02
","-
","1
","2
","2
","61
","-
","1
","03
","3
","2
","5
","01
","5
","5
","2
","3
","002000
","00
","
",7203,0,"00345
","12
"
"1215
","5
","12B134
","17
","40282
","1
","1
","0
","03
","-
","1
","3
","1
","35
","-
","1
","04
","3
","1
","6
","01
","3
","7
","5
","2
","002500
","00
","1
",7203,17871,"00345
","12
"
"1215
","5
","12B134
","17
","40282
","1
","1
","0
","05
","-
","1
","5
","1
","05
","-
","1
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",7203,0,"00345
","12
"
"1215
","5
","12B134
","17
","40282
","1
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","05
","4
","2
","5
","08
","
","
","
","
","
","00
","
",7203,0,"00345
","12
"
"1215
","5
","12B134
","17
","40282
","1
","1
","0
","04
","-
","1
","3
","2
","33
","-
","1
","04
","3
","2
","6
","01
","5
","5
","2
","2
","002000
","00
","
",7203,0,"00345
","12
"
"1215
","5
","11B134
","17
","40283
","2
","1
","0
","01
","-
","1
","1
","2
","66
","-
","2
","00
","
","2
","1
","10
","
","
","
","
","
","00
","1
",7328,18836,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","3
","1
","0
","03
","-
","1
","5
","2
","10
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","3
","1
","0
","02
","-
","1
","3
","2
","30
","-
","1
","03
","3
","2
","2
","01
","5
","5
","3
","1
","000750
","00
","1
",7328,18836,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","3
","1
","0
","01
","-
","1
","1
","2
","60
","-
","2
","00
","
","2
","4
","07
","
","
","
","
","
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","1
","1
","0
","02
","-
","1
","3
","2
","37
","-
","1
","04
","1
","2
","6
","01
","5
","5
","3
","1
","000850
","00
","1
",7328,18836,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","1
","1
","0
","03
","-
","1
","3
","2
","29
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","1
","1
","0
","04
","-
","1
","3
","1
","44
","-
","1
","02
","6
","2
","2
","01
","7
","2
","3
","2
","001900
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","4
","1
","0
","04
","-
","1
","3
","1
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","4
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","4
","1
","0
","02
","-
","1
","2
","1
","43
","-
","1
","04
","2
","2
","5
","01
","7
","3
","3
","2
","001450
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","1
","1
","0
","01
","-
","1
","1
","1
","74
","-
","1
","00
","
","2
","4
","10
","
","
","
","
","
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","3
","1
","0
","04
","-
","1
","5
","1
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7328,0,"00346
","11
"
"1215
","5
","11B134
","17
","40283
","4
","1
","0
","01
","-
","1
","1
","2
","42
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","2
","001200
","00
","1
",7328,18836,"00346
","11
"
"1215
","3
","11B146
","17
","40396
","2
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","03
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",6480,16657,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","4
","1
","0
","02
","-
","1
","2
","2
","55
","-
","1
","05
","4
","2
","5
","01
","1
","5
","3
","2
","003000
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","4
","1
","0
","01
","-
","1
","1
","1
","60
","-
","1
","07
","5
","2
","5
","01
","4
","4
","2
","1
","003000
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","4
","1
","0
","04
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","4
","1
","0
","03
","-
","1
","3
","2
","24
","-
","1
","04
","3
","1
","3
","01
","4
","4
","2
","1
","001000
","00
","1
",6480,16657,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","2
","1
","0
","02
","-
","3
","2
","2
","58
","-
","1
","07
","4
","2
","5
","07
","
","
","
","
","
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","3
","1
","0
","01
","-
","1
","1
","1
","56
","-
","1
","07
","5
","2
","5
","01
","1
","5
","2
","1
","005000
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","2
","1
","0
","05
","-
","3
","3
","2
","17
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","2
","1
","0
","03
","-
","3
","3
","2
","21
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","2
","1
","0
","04
","-
","3
","3
","2
","19
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6480,0,"00347
","11
"
"1215
","3
","11B146
","17
","40396
","3
","1
","0
","02
","-
","1
","2
","2
","57
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6480,16657,"00347
","11
"
"1215
","3
","12B146
","17
","40398
","4
","1
","0
","03
","-
","1
","5
","1
","31
","-
","1
","03
","3
","2
","1
","01
","5
","6
","2
","1
","000800
","00
","
",5636,0,"00348
","12
"
"1215
","3
","12B146
","17
","40398
","4
","1
","0
","07
","-
","1
","5
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5636,0,"00348
","12
"
"1215
","3
","12B146
","17
","40398
","4
","1
","0
","04
","-
","1
","3
","2
","18
