UPM,PRO_VIV,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","1299
","U
","2
","15530
","0160
"
"1512918
","044
","03
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","1299
","U
","2
","15530
","0160
"
"1512918
","061
","04
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","1299
","U
","2
","15530
","0160
"
"1512918
","080
","05
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","1299
","U
","2
","15530
","0160
"
"1512944
","004
","01
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1410
","U
","2
","15540
","0160
"
"1512944
","018
","02
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1410
","U
","2
","15540
","0160
"
"1512944
","033
","03
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1410
","U
","2
","15540
","0160
"
"1512944
","048
","04
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1410
","U
","2
","15540
","0160
"
"1512944
","066
","05
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","1410
","U
","2
","15540
","0160
"
"1512945
","075
","01
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1836
","U
","2
","15550
","0160
"
"1512945
","108
","02
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1836
","U
","2
","15550
","0160
"
"1512945
","043
","03
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1836
","U
","2
","15550
","0160
"
"1512945
","144
","04
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","1836
","U
","2
","15550
","0160
"
"1512945
","009
","05
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","1836
","U
","2
","15550
","0160
"
"1512971
","012
","01
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1102
","U
","2
","15560
","0160
"
"1512971
","025
","02
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1102
","U
","2
","15560
","0160
"
"1512971
","038
","03
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1102
","U
","2
","15560
","0160
"
"1512971
","048
","04
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","1102
","U
","2
","15560
","0160
"
"1512971
","059
","05
","15
","058
","0001
","28
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","1102
","U
","2
","15560
","0160
"
"1515968
","032
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","1
","04
","1
","
","
","1193
","U
","3
","15570
","0640
"
"1515968
","085
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1193
","U
","3
","15570
","0640
"
"1515968
","133
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","1
","03
","1
","
","
","1193
","U
","3
","15570
","0640
"
"1515968
","193
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","2
","1
","04
","1
","
","
","1193
","U
","3
","15570
","0640
"
"1515982
","043
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","1372
","U
","4
","15580
","0650
"
"1515982
","130
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","1
","03
","1
","
","
","1372
","U
","4
","15580
","0650
"
"1515982
","173
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","1
","04
","1
","
","
","1372
","U
","4
","15580
","0650
"
"1515982
","211
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","1
","01
","1
","
","
","1372
","U
","4
","15580
","0650
"
"1516071
","011
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","06
","1
","
","
","1210
","U
","4
","15590
","0650
"
"1516071
","055
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","2
","1
","02
","1
","
","
","1210
","U
","4
","15590
","0650
"
"1516071
","102
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","2
","1
","03
","1
","
","
","1210
","U
","4
","15590
","0650
"
"1516071
","093
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","2
","1
","03
","1
","
","
","1210
","U
","4
","15590
","0650
"
"1516239
","022
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1265
","U
","3
","15600
","0640
"
"1516239
","061
","02
","15
","106
","0001
","26
","0316
","01
","0
","1
","-
","3
","1
","1
","07
","1
","
","
","1265
","U
","3
","15600
","0640
"
"1516239
","101
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","03
","1
","
","
","1265
","U
","3
","15600
","0640
"
"1516239
","147
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1265
","U
","3
","15600
","0640
"
"1516239
","187
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","1265
","U
","3
","15600
","0640
"
"1516266
","011
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1143
","U
","3
","15610
","0640
"
"1516266
","079
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1143
","U
","3
","15610
","0640
"
"1516266
","115
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","1
","03
","1
","
","
","1143
","U
","3
","15610
","0640
"
"1516313
","061
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1215
","U
","2
","15620
","0630
"
"1516313
","100
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","07
","1
","
","
","1215
","U
","2
","15620
","0630
"
"1516313
","134
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","08
","2
","03
","01
","1215
","U
","2
","15620
","0630
"
"1516313
","171
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","06
","1
","
","
","1215
","U
","2
","15620
","0630
"
"1516314
","072
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","1166
","U
","3
","15630
","0640
"
"1516314
","118
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","1
","02
","1
","
","
","1166
","U
","3
","15630
","0640
"
"1516314
","155
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","08
","1
","
","
","1166
","U
","3
","15630
","0640
"
"1516314
","204
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","1
","02
","1
","
","
","1166
","U
","3
","15630
","0640
"
"1516323
","061
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","2
","1
","02
","1
","
","
","1290
","U
","3
","15640
","0640
"
"1516323
","024
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","11
","2
","04
","02
","1290
","U
","3
","15640
","0640
"
"1516323
","057
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","05
","2
","02
","04
","1290
","U
","3
","15640
","0640
"
"1516323
","116
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","06
","1
","
","
","1290
","U
","3
","15640
","0640
"
"1516323
","149
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1290
","U
","3
","15640
","0640
"
"1516326
","037
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","1
","04
","1
","
","
","1171
","U
","3
","15650
","0640
"
"1516326
","072
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","1171
","U
","3
","15650
","0640
"
"1516326
","108
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","09
","2
","02
","07
","1171
","U
","3
","15650
","0640
"
"1516326
","144
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","11
","2
","02
","07
","1171
","U
","3
","15650
","0640
"
"1516326
","176
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","1171
","U
","3
","15650
","0640
"
"1516367
","063
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1168
","U
","3
","15660
","0640
"
"1516367
","189
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","1
","02
","1
","
","
","1168
","U
","3
","15660
","0640
"
"1516367
","253
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","07
","2
","02
","03
","1168
","U
","3
","15660
","0640
"
"1516368
","049
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","1
","04
","1
","
","
","1283
","U
","3
","15670
","0640
"
"1516368
","114
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1283
","U
","3
","15670
","0640
"
"1516368
","297
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1283
","U
","3
","15670
","0640
"
"1516368
","236
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1283
","U
","3
","15670
","0640
"
"1516368
","333
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1283
","U
","3
","15670
","0640
"
"1516370
","018
","01
","15
","106
","0001
","26
","0316
","01
","1
","1
","-
","4
","1
","2
","02
","1
","
","
","1295
","U
","3
","15680
","0640
"
"1516370
","062
","02
","15
","106
","0001
","26
","0316
","01
","1
","1
","-
","4
","1
","2
","04
","1
","
","
","1295
","U
","3
","15680
","0640
"
"1516370
","102
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1295
","U
","3
","15680
","0640
"
"1516370
","215
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1295
","U
","3
","15680
","0640
"
"1516390
","005
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","01
","1
","
","
","1211
","U
","2
","15690
","0630
"
"1516390
","036
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","02
","1
","
","
","1211
","U
","2
","15690
","0630
"
"1516390
","066
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","11
","2
","03
","03
","1211
","U
","2
","15690
","0630
"
"1516390
","099
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","2
","1
","06
","1
","
","
","1211
","U
","2
","15690
","0630
"
"1516390
","114
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","05
","1
","
","
","1211
","U
","2
","15690
","0630
"
"1516452
","030
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","1
","04
","1
","
","
","1213
","U
","2
","15700
","0630
"
"1516452
","065
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","07
","1
","
","
","1213
","U
","2
","15700
","0630
"
"1516452
","105
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","1
","02
","1
","
","
","1213
","U
","2
","15700
","0630
"
"1516452
","145
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","10
","1
","
","
","1213
","U
","2
","15700
","0630
"
"1516452
","182
","05
","15
","106
","0001
","26
","0316
","01
","0
","1
","-
","2
","1
","1
","04
","1
","
","
","1213
","U
","2
","15700
","0630
"
"1516465
","010
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1308
","U
","2
","15710
","0630
"
"1516465
","081
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","06
","1
","
","
","1308
","U
","2
","15710
","0630
"
"1516465
","114
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","1
","03
","1
","
","
","1308
","U
","2
","15710
","0630
"
"1516515
","011
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","03
","1
","
","
","1254
","U
","4
","15720
","0650
"
"1516515
","055
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","02
","1
","
","
","1254
","U
","4
","15720
","0650
"
"1516515
","121
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","03
","1
","
","
","1254
","U
","4
","15720
","0650
"
"1516515
","174
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","1254
","U
","4
","15720
","0650
"
"1516515
","238
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","04
","1
","
","
","1254
","U
","4
","15720
","0650
"
"1516552
","032
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","1
","08
","1
","
","
","1152
","U
","2
","15730
","0630
"
"1516552
","073
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","08
","2
","03
","02
","1152
","U
","2
","15730
","0630
"
"1516552
","118
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","1
","01
","1
","
","
","1152
","U
","2
","15730
","0630
"
"1516552
","160
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1152
","U
","2
","15730
","0630
"
"1516552
","216
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","1152
","U
","2
","15730
","0630
"
"1516636
","145
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","2
","1
","02
","1
","
","
","1239
","U
","2
","15740
","0630
"
"1516636
","028
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","1239
","U
","2
","15740
","0630
"
"1516636
","060
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","3
","1
","07
","1
","
","
","1239
","U
","2
","15740
","0630
"
"1516636
","096
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","1239
","U
","2
","15740
","0630
"
"1516636
","150
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","5
","1
","1
","03
","1
","
","
","1239
","U
","2
","15740
","0630
"
"1516673
","145
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1197
","U
","3
","15750
","0640
"
"1516673
","026
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","08
","1
","
","
","1197
","U
","3
","15750
","0640
"
"1516673
","058
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1197
","U
","3
","15750
","0640
"
"1516673
","097
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","1197
","U
","3
","15750
","0640
"
"1516673
","157
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","08
","1
","
","
","1197
","U
","3
","15750
","0640
"
"1516731
","048
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","1248
","U
","4
","15760
","0650
"
"1516731
","058
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","1
","06
","1
","
","
","1248
","U
","4
","15760
","0650
"
"1516731
","084
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","1
","03
","1
","
","
","1248
","U
","4
","15760
","0650
"
"1516731
","112
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1248
","U
","4
","15760
","0650
"
"1516733
","031
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1188
","U
","4
","15770
","0650
"
"1516733
","069
","02
","15
","106
","0001
","26
","0316
","01
","0
","1
","-
","2
","1
","2
","03
","1
","
","
","1188
","U
","4
","15770
","0650
"
"1516733
","107
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","1
","02
","1
","
","
","1188
","U
","4
","15770
","0650
"
"1516733
","140
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","1
","02
","1
","
","
","1188
","U
","4
","15770
","0650
"
"1516733
","179
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1188
","U
","4
","15770
","0650
"
"1516778
","098
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1378
","U
","2
","15780
","0630
"
"1516778
","006
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","07
","1
","
","
","1378
","U
","2
","15780
","0630
"
"1516778
","049
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","06
","1
","
","
","1378
","U
","2
","15780
","0630
"
"1516778
","132
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","06
","1
","
","
","1378
","U
","2
","15780
","0630
"
"1516778
","169
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","01
","1
","
","
","1378
","U
","2
","15780
","0630
"
"1516882
","035
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","1
","04
","1
","
","
","1588
","U
","2
","15790
","0630
"
"1516882
","062
","02
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1588
","U
","2
","15790
","0630
"
"1516882
","096
","03
","15
","106
","0001
","26
","0316
","01
","0
","1
","-
","3
","1
","2
","04
","1
","
","
","1588
","U
","2
","15790
","0630
"
"1516882
","125
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","1588
","U
","2
","15790
","0630
"
"1516882
","153
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1588
","U
","2
","15790
","0630
"
"1516889
","046
","01
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1217
","U
","4
","15800
","0650
"
"1516889
","080
","02
","15
","106
","0001
","26
","0316
","01
","0
","1
","-
","2
","1
","2
","01
","1
","
","
","1217
","U
","4
","15800
","0650
"
"1516889
","149
","03
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","06
","1
","
","
","1217
","U
","4
","15800
","0650
"
"1516889
","019
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","2
","1
","2
","01
","1
","
","
","1217
","U
","4
","15800
","0650
"
"1516985
","150
","04
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","08
","2
","02
","05
","1304
","U
","2
","15810
","0630
"
"1516985
","199
","05
","15
","106
","0001
","26
","0316
","01
","0
","0
","-
","1
","1
","2
","06
","1
","
