UPM,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
",5,"1
","2
","02
","1
","
","
",1227,"U
","2
","0011280
","023
"
"1104646
","01
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1154,"U
","2
","0011290
","023
"
"1104646
","02
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1154,"U
","2
","0011290
","023
"
"1104646
","03
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1154,"U
","2
","0011290
","023
"
"1104646
","04
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1154,"U
","2
","0011290
","023
"
"1104646
","05
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1154,"U
","2
","0011290
","023
"
"1104674
","01
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1510,"U
","4
","0011300
","025
"
"1104674
","02
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1510,"U
","4
","0011300
","025
"
"1104674
","03
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","1
","02
","1
","
","
",1510,"U
","4
","0011300
","025
"
"1104674
","04
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",1510,"U
","4
","0011300
","025
"
"1104674
","05
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","1
","05
","1
","
","
",1510,"U
","4
","0011300
","025
"
"1104707
","02
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",2341,"U
","4
","0011310
","025
"
"1104707
","03
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",2341,"U
","4
","0011310
","025
"
"1104707
","05
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",2341,"U
","4
","0011310
","025
"
"1104873
","01
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1366,"U
","2
","0011320
","023
"
"1104873
","02
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1366,"U
","2
","0011320
","023
"
"1104873
","03
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1366,"U
","2
","0011320
","023
"
"1104873
","05
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","07
","1
","
","
",1366,"U
","2
","0011320
","023
"
"1104936
","01
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1733,"U
","2
","0011330
","023
"
"1104936
","02
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1733,"U
","2
","0011330
","023
"
"1104936
","03
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1733,"U
","2
","0011330
","023
"
"1104936
","04
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1733,"U
","2
","0011330
","023
"
"1104936
","05
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1733,"U
","2
","0011330
","023
"
"1104978
","01
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","1
","03
","1
","
","
",2341,"U
","4
","0011340
","025
"
"1104978
","02
","11
","020
","0001
","20
","0216
","01
","1
",1,"-
",2,"1
","1
","04
","1
","
","
",2341,"U
","4
","0011340
","025
"
"1104978
","04
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","1
","01
","1
","
","
",2341,"U
","4
","0011340
","025
"
"1104978
","05
","11
","020
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","1
","03
","1
","
","
",2341,"U
","4
","0011340
","025
"
"1106914
","01
","11
","025
","0001
","20
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",1220,"U
","2
","0011350
","023
"
"1106914
","02
","11
","025
","0001
","20
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",1220,"U
","2
","0011350
","023
"
"1106914
","04
","11
","025
","0001
","20
","0216
","01
","0
",0,"-
",5,"1
","2
","06
","1
","
","
",1220,"U
","2
","0011350
","023
"
"1107189
","01
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",1378,"U
","2
","0011360
","023
"
"1107189
","02
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",4,"1
","2
","07
","1
","
","
",1378,"U
","2
","0011360
","023
"
"1107189
","03
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",4,"1
","2
","10
","2
","02
","05
",1378,"U
","2
","0011360
","023
"
"1107189
","04
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",4,"1
","2
","10
","2
","02
","04
",1378,"U
","2
","0011360
","023
"
"1107189
","05
","11
","031
","0001
","20
","0216
","01
","1
",1,"-
",4,"1
","2
","01
","1
","
","
",1378,"U
","2
","0011360
","023
"
"1107205
","01
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",1436,"U
","2
","0011370
","023
"
"1107205
","02
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",1436,"U
","2
","0011370
","023
"
"1107205
","03
","11
","031
","0001
","20
","0216
","01
","0
",1,"-
",2,"1
","2
","01
","1
","
","
",1436,"U
","2
","0011370
","023
"
"1107205
","04
","11
","031
","0001
","20
","0216
","01
","1
",1,"-
",2,"1
","2
","05
","1
","
","
",1436,"U
","2
","0011370
","023
"
"1107205
","05
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",2,"1
","2
","08
","2
","03
","01
",1436,"U
","2
","0011370
","023
"
"1107206
","01
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1435,"U
","2
","0011380
","023
"
"1107206
","02
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",1435,"U
","2
","0011380
","023
"
"1107206
","03
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","06
","1
","
","
",1435,"U
","2
","0011380
","023
"
"1107206
","04
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","1
","04
","1
","
","
",1435,"U
","2
","0011380
","023
"
"1107206
","05
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1435,"U
","2
","0011380
","023
"
"1107233
","01
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","2
","02
","03
",1344,"U
","3
","0011390
","024
"
"1107233
","02
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1344,"U
","3
","0011390
","024
"
"1107233
","03
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1344,"U
","3
","0011390
","024
"
"1107233
","05
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1344,"U
","3
","0011390
","024
"
"1107282
","01
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1258,"U
","3
","0011400
","024
"
"1107282
","02
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1258,"U
","3
","0011400
","024
"
"1107282
","03
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1258,"U
","3
","0011400
","024
"
"1107282
","04
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1258,"U
","3
","0011400
","024
"
"1107282
","05
","11
","031
","0001
","20
","0216
","01
","0
",0,"-
",3,"1
","2
","06
","1
","
","
",1258,"U
","3
","0011400
","024
"
"1200009
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","1
","03
","1
","
","
",924,"U
","2
","0011410
","048
"
"1200009
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",924,"U
","2
","0011410
","048
"
"1200045
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",869,"U
","3
","0011420
","049
"
"1200045
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",869,"U
","3
","0011420
","049
"
"1200045
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",869,"U
","3
","0011420
","049
"
"1200100
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1228,"U
","2
","0011430
","048
"
"1200109
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",764,"U
","3
","0011440
","049
"
"1200118
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","1
","03
","1
","
","
",1037,"U
","4
","0011450
","050
"
"1200118
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"2
","1
","03
","1
","
","
",1037,"U
","4
","0011450
","050
"
"1200122
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",1090,"U
","2
","0011460
","048
"
"1200122
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",1090,"U
","2
","0011460
","048
"
"1200141
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",867,"U
","2
","0011470
","048
"
"1200141
","02
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",5,"1
","2
","05
","1
","
","
",867,"U
","2
","0011470
","048
"
"1200141
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",867,"U
","2
","0011470
","048
"
"1200141
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",867,"U
","2
","0011470
","048
"
"1200141
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","1
","04
","1
","
","
",867,"U
","2
","0011470
","048
"
"1200149
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",729,"U
","2
","0011480
","048
"
"1200149
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",729,"U
","2
","0011480
","048
"
"1200149
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",729,"U
","2
","0011480
","048
"
"1200149
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",729,"U
","2
","0011480
","048
"
"1200160
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"3
","2
","03
","1
","
","
",770,"U
","2
","0011490
","048
"
"1200160
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"3
","2
","04
","1
","
","
",770,"U
","2
","0011490
","048
"
"1200160
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",770,"U
","2
","0011490
","048
"
"1200161
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",811,"U
","2
","0011500
","048
"
"1200161
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",811,"U
","2
","0011500
","048
"
"1200161
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",811,"U
","2
","0011500
","048
"
"1200182
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",826,"U
","2
","0011510
","048
"
"1200182
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","1
","08
","2
","02
","04
",826,"U
","2
","0011510
","048
"
"1200182
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","07
","2
","03
","03
",826,"U
","2
","0011510
","048
"
"1200182
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",826,"U
","2
","0011510
","048
"
"1200187
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1098,"U
","1
","0011520
","047
"
"1200187
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1098,"U
","1
","0011520
","047
"
"1200187
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","06
","1
","
","
",1098,"U
","1
","0011520
","047
"
"1200187
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1098,"U
","1
","0011520
","047
"
"1200257
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","07
","2
","02
","02
",971,"U
","3
","0011530
","049
"
"1200257
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",971,"U
","3
","0011530
","049
"
"1200257
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"2
","1
","02
","1
","
","
",971,"U
","3
","0011530
","049
"
"1200257
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","1
","04
","1
","
","
",971,"U
","3
","0011530
","049
"
"1200263
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"2
","1
","05
","1
","
","
",1395,"U
","3
","0011540
","049
"
"1200263
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","2
","02
","03
",1395,"U
","3
","0011540
","049
"
"1200276
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","07
","1
","
","
",892,"U
","2
","0011550
","048
"
"1200276
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",892,"U
","2
","0011550
","048
"
"1200276
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","06
","1
","
","
",892,"U
","2
","0011550
","048
"
"1200276
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",892,"U
","2
","0011550
","048
"
"1200300
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",922,"U
","2
","0011560
","048
"
"1200300
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",922,"U
","2
","0011560
","048
"
"1200300
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",922,"U
","2
","0011560
","048
"
"1200300
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","06
","1
","
","
",922,"U
","2
","0011560
","048
"
"1200308
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",987,"U
","1
","0011570
","047
"
"1200308
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",987,"U
","1
","0011570
","047
"
"1200308
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",987,"U
","1
","0011570
","047
"
"1200346
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",899,"U
","2
","0011580
","048
"
"1200346
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","1
","06
","1
","
","
",899,"U
","2
","0011580
","048
"
"1200346
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","1
","02
","1
","
","
",899,"U
","2
","0011580
","048
"
"1200346
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",899,"U
","2
","0011580
","048
"
"1200386
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","06
","2
","02
","02
",735,"U
","2
","0011590
","048
"
"1200386
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",735,"U
","2
","0011590
","048
"
"1200386
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",735,"U
","2
","0011590
","048
"
"1200394
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",1067,"U
","1
","0011600
","047
"
"1200394
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",1067,"U
","1
","0011600
","047
"
"1200394
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",1067,"U
","1
","0011600
","047
"
"1200394
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",1067,"U
","1
","0011600
","047
"
"1200395
","01
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",3,"1
","2
","03
","1
","
","
",872,"U
","2
","0011610
","048
"
"1200395
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",872,"U
","2
","0011610
","048
"
"1200395
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",872,"U
","2
","0011610
","048
"
"1200523
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",925,"U
","2
","0011620
","048
"
"1200523
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",925,"U
","2
","0011620
","048
"
"1200523
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",925,"U
","2
","0011620
","048
"
"1200523
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"3
","2
","05
","1
","
","
",925,"U
","2
","0011620
","048
"
"1200523
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",925,"U
","2
","0011620
","048
"
"1200527
","01
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",5,"1
","2
","02
","1
","
","
",709,"U
","2
","0011630
","048
"
"1200527
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",709,"U
","2
","0011630
","048
"
"1200527
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",709,"U
","2
","0011630
","048
"
"1200527
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",709,"U
","2
","0011630
","048
"
"1200581
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",897,"U
","1
","0011640
","047
"
"1200581
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",897,"U
","1
","0011640
","047
"
"1200581
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",897,"U
","1
","0011640
","047
"
"1200581
","04
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",5,"3
","1
","03
","1
","
","
",897,"U
","1
","0011640
","047
"
"1200581
","05
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",5,"1
","2
","02
","1
","
","
",897,"U
","1
","0011640
","047
"
"1200587
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",866,"U
","2
","0011650
","048
"
"1200587
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","1
","05
","2
","02
","03
",866,"U
","2
","0011650
","048
"
"1200587
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",866,"U
","2
","0011650
","048
"
"1200587
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",866,"U
","2
","0011650
","048
"
"1200587
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",866,"U
","2
","0011650
","048
"
"1200652
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",1122,"U
","3
","0011660
","049
"
"1200652
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",1122,"U
","3
","0011660
","049
"
"1200652
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1122,"U
","3
","0011660
","049
"
"1200660
","01
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",2,"1
","2
","02
","1
","
","
",830,"U
","2
","0011670
","048
"
"1200660
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",830,"U
","2
","0011670
","048
"
"1200660
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","06
","1
","
","
",830,"U
","2
","0011670
","048
"
"1200660
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",830,"U
","2
","0011670
","048
"
"1200660
","05
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",2,"1
","2
","08
","2
","02
","03
",830,"U
","2
","0011670
","048
"
"1200715
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",1262,"U
","3
","0011680
","049
"
"1200715
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"2
","1
","02
","1
","
","
",1262,"U
","3
","0011680
","049
"
"1200715
","04
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",1262,"U
","3
","0011680
","049
"
"1200715
","05
","12
","001
","0001
","21
","0216
","01
","0
",1,"-
",5,"1
","2
","01
","1
","
","
",1262,"U
","3
","0011680
","049
"
"1200716
","01
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"2
","2
","04
","1
","
","
",940,"U
","3
","0011690
","049
"
"1200716
","02
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"2
","2
","03
","1
","
","
",940,"U
","3
","0011690
","049
"
"1200716
","03
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",940,"U
","3
","0011690
","049
"
"1200716
","05
","12
","001
","0001
","21
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",940,"U
","3
","0011690
","049
"
"1200723
