PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","02
","-
","1
","2
","2
","33
","-
","1
","02
","3
","2
","5
","01
","7
","5
","3
","1
","999999
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","3
","1
","0
","04
","-
","1
","5
","2
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","3
","1
","0
","03
","-
","1
","3
","2
","22
","-
","1
","07
","2
","1
","6
","01
","3
","2
","3
","2
","999999
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","3
","1
","0
","02
","-
","1
","3
","2
","24
","-
","1
","06
","3
","2
","6
","01
","1
","2
","3
","1
","999999
","00
","1
",6221,16025,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","3
","1
","0
","01
","-
","1
","1
","2
","60
","-
","1
","02
","3
","2
","4
","01
","7
","5
","3
","1
","001100
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","4
","1
","0
","06
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","4
","1
","0
","02
","-
","1
","3
","2
","27
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6221,16025,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","4
","1
","0
","05
","-
","1
","5
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","4
","1
","0
","07
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","12B142
","14
","40331
","1
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",7111,17699,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","1
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","06
","3
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","
",7111,0,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","1
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","09
","5
","1
","5
","01
","1
","5
","3
","2
","999999
","00
","
",7111,0,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","2
","1
","0
","01
","-
","1
","1
","2
","29
","-
","1
","07
","5
","2
","6
","01
","3
","3
","3
","2
","999999
","00
","1
",7111,17699,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","4
","1
","0
","01
","-
","1
","1
","2
","46
","-
","1
","07
","5
","2
","5
","01
","1
","7
","3
","2
","005000
","00
","1
",7111,17699,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","3
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","07
","5
","2
","6
","01
","1
","7
","3
","2
","005000
","00
","1
",7111,17699,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","4
","1
","0
","03
","-
","1
","3
","1
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7111,0,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","4
","1
","0
","02
","-
","1
","3
","2
","20
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7111,0,"00238
","12
"
"0615
","1
","12B142
","14
","40331
","2
","1
","0
","02
","-
","1
","2
","1
","32
","-
","1
","07
","5
","2
","6
","04
","
","
","
","
","
","00
","
",7111,0,"00238
","12
"
"0615
","5
","13A136
","14
","40342
","2
","1
","0
","03
","-
","1
","7
","2
","28
","-
","1
","07
","4
","1
","6
","01
","3
","5
","3
","1
","999999
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","3
","1
","0
","04
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","3
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","07
","4
","2
","5
","01
","5
","6
","3
","2
","999999
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","3
","1
","0
","03
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","3
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","07
","4
","2
","5
","07
","
","
","
","
","
","00
","1
",6346,15568,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","1
","1
","0
","01
","-
","1
","1
","1
","70
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","1
","999999
","00
","1
",6346,15568,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","1
","1
","0
","02
","-
","1
","2
","2
","62
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","2
","1
","0
","01
","-
","1
","1
","2
","45
","-
","1
","07
","4
","2
","6
","01
","3
","5
","3
","1
","999999
","00
","1
",6346,15568,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","4
","1
","0
","03
","-
","1
","3
","2
","05
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","4
","1
","0
","02
","-
","1
","2
","2
","27
","-
","1
","07
","4
","2
","5
","01
","3
","5
","3
","1
","999999
","00
","1
",6346,15568,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","4
","1
","0
","01
","-
","1
","1
","1
","28
","-
","1
","07
","4
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","4
","1
","0
","04
","-
","1
","3
","1
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6346,0,"00239
","13
"
"0615
","5
","13A136
","14
","40342
","2
","1
","0
","02
","-
","1
","7
","1
","23
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",6346,0,"00239
","13
"
"0615
","8
","12A133
","14
","40370
","1
","1
","0
","01
","-
","1
","1
","1
","86
","-
","1
","02
","6
","2
","4
","08
","
","
","
","
","
","00
","1
",7172,17850,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","2
","1
","0
","01
","-
","1
","1
","2
","49
","-
","1
","08
","2
","2
","3
","01
","1
","5
","3
","2
","999999
","00
","1
",7172,17850,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","2
","1
","0
","03
","-
","1
","3
","1
","18
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7172,0,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","2
","1
","0
","02
","-
","1
","3
","1
","23
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",7172,0,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","4
","1
","0
","03
","-
","1
","7
","2
","57
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","1
",7172,17850,"00240
","12
"
"0615
","5
","12A133
","14
","40370
","4
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7172,0,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","3
","1
","0
","06
","-
","1
","5
","2
","23
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7172,0,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","3
","1
","0
","02
","-
","1
","2
","2
","77
","-
","1
","06
","2
","2
","5
","07
","
","
","
","
","
","00
","
",7172,0,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","3
","1
","0
","03
","-
","1
","5
","2
","36
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",7172,0,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","3
","1
","0
","05
","-
","1
","3
","1
","48
","-
","1
","07
","5
","2
","3
","01
","1
","5
","3
","2
","999999
","00
","
",7172,0,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","3
","1
","0
","04
","-
","1
","3
","2
","49
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","1
",7172,17850,"00240
","12
"
"0615
","8
","12A133
","14
","40370
","3
","1
","0
","01
","-
","1
","1
","1
","79
","-
","1
","07
","5
","2
","5
","08
","
","
","
","
","
","00
","
",7172,0,"00240
","12
"
"0615
","5
","12A133
","14
","40370
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7172,0,"00240
","12
"
"0615
","8
","11A133
","14
","40371
","3
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","04
","2
","2
","5
","01
","7
","2
","4
","1
","003000
","00
","1
",6302,16233,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","3
","1
","0
","02
","-
","1
","2
","2
","19
","-
","1
","03
","2
","2
","5
","07
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","4
","1
","1
","01
","-
","1
","1
","2
","76
","-
","1
","02
","5
","2
","5
","08
","
","
","
","
","
","00
","1
",6302,16233,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","2
","1
","1
","01
","-
","1
","1
","1
","34
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","001600
","00
","1
",6302,16233,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","2
","1
","1
","05
","-
","1
","3
","2
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","2
","1
","1
","04
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","2
","1
","1
","02
","-
","1
","2
","2
","31
","-
","2
","00
","
","2
","5
","09
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","2
","1
","1
","06
","-
","1
","3
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","2
","1
","1
","03
","-
","1
","3
","2
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","1
","1
","0
","06
","-
","1
","3
","2
","24
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","2
","999999
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","1
","1
","0
","02
","-
","1
","2
","2
","64
","-
","1
","02
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","1
","1
","0
","01
","-
","1
","1
","1
","66
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","1
",6302,16233,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","1
","1
","0
","07
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","1
","1
","0
","09
","-
","1
","5
","1
","30
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","1
","1
","0
","08
","-
","1
","3
","2
","24
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","5
","11A133
","14
","40371
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","5
","11A133
","14
","40371
","1
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","5
","11A133
","14
","40371
","1
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40371
","3
","1
","0
","03
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6302,0,"00241
","11
"
"0615
","8
","11A133
","14
","40372
","1
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","1
","001300
","00
","1
",5981,15406,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","06
","-
","1
","3
","2
","31
","-
","1
","04
","3
","2
","5
","04
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","1
","1
","0
","04
","-
","1
","3
","1
","07
","-
","2
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","1
","1
","0
","01
","-
","1
","1
","1
","30
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","1
","002500
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","2
","1
","0
","01
","-
","1
","1
","2
","44
","-
","1
","04
","3
","2
","3
","01
","4
","4
","2
","3
","003000
","00
","1
",5981,15406,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","2
","1
","0
","02
","-
","1
","3
","1
","22
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","2
","1
","0
","03
","-
","1
","3
","1
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","3
","1
","0
","02
","-
","1
","3
","1
","18
","-
","1
","03
","2
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","3
","1
","0
","03
","-
","1
","3
","1
","14
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","3
","1
","0
","04
","-
","1
","2
","1
","39
","-
","1
","04
","2
","2
","1
","01
","7
","2
","4
","1
","003400
","00
","1
",5981,15406,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","3
","1
","0
","01
","-
","1
","1
","2
","42
","-
","1
","04
","1
","2
","1
","01
","7
","2
","4
","1
","002000
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","3
","1
","0
","05
","-
","1
","6
","1
","44
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","02
","-
","1
","2
","2
","51
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","04
","-
","1
","5
","2
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","002000
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","03
","-
","1
","3
","2
","32
","-
","1
","04
","3
","2
","6
","01
","4
","4
","3
","1
","001200
","00
","1
",5981,15406,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","09
","-
","1
","5
","2
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","10
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","07
","-
","1
","5
","2
","12
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","08
","-
","1
","5
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","4
","1
","0
","05
","-
","1
","5
","1
","34
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",5981,0,"00242
","11
"
"0615
","8
","11A133
","14
","40372
","1
","1
","0
","03
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",5981,0,"00242
","11
"
"0615
","8
","13A133
","14
","40373
","4
","1
","0
","05
","-
","1
","3
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","2
","1
","0
","01
","-
","1
","1
","1
","59
","-
","1
","07
","5
","2
","5
","01
","4
","4
","2
","1
","003000
","00
","1
",7907,19397,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","4
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","4
","1
","0
","04
","-
","1
","3
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","4
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","04
","3
","2
","5
","01
","3
","5
","3
","2
","003500
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","1
","1
","0
","01
","-
","1
","1
","1
","60
","-
","1
","03
","3
","2
","5
","09
","
","
","
","
","
","00
","1
",7907,19397,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","1
","1
","0
","04
","-
","1
","3
","2
","18
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","1
","1
","0
","02
","-
","1
","2
","2
","57
","-
","1
","06
","2
","2
","5
","07
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","1
","1
","0
","03
","-
","1
","3
","1
","32
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","3
","1
","0
","02
","-
","1
","2
","2
","45
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","005000
","00
","1
",7907,19397,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","3
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","3
","1
","0
","04
","-
","1
","3
","2
","12
","-
","1
","02
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","3
","1
","0
","01
","-
","1
","1
","1
","47
","-
","1
","07
","5
","2
","5
","01
","3
","2
","3
","2
","999999
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","3
","1
","0
","05
","-
","1
","3
","2
","16
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","2
","1
","0
","03
","-
","1
","3
","2
","20
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","2
","1
","0
","02
","-
","1
","2
","2
","56
","-
","1
","07
","5
","2
","5
","02
","4
","4
","6
","5
","
","00
","
",7907,0,"00243
","13
"
"0615
","8
","13A133
","14
","40373
","4
","1
","0
","01
","-
","1
","1
","1
","41
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","004500
","00
","1
",7907,19397,"00243
","13
"
"0615
","1
","13B142
","14
","40374
","1
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","06
","3
","2
","5
","01
","7
","2
","2
","1
","005000
","00
","
",5856,0,"00244
","13
"
"0615
","1
","13B142
","14
","40374
","2
","1
","0
","01
","-
","1
","1
","2
","61
","-
","1
","03
","3
","2
","6
","01
","4
","4
","2
","3
","001500
","00
","1
",5856,14366,"00244
","13
"
"0615
","1
","13B142
","14
","40374
","1
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",5856,14366,"00244
","13
"
"0615
","1
","13B142
","14
","40374
","4
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","04
","3
","2
","6
","01
","7
","2
","4
","2
","004100
","00
","1
",5856,14366,"00244
","13
"
"0615
","1
","13B142
","14
","40374
","3
","1
","0
","02
","-
","1
","2
","2
","26
","-
","1
","07
","3
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",5856,0,"00244
","13
"
"0615
","1
","13B142
","14
","40374
","3
","1
","0
","01
","-
","1
","1
","1
","26
","-
","1
","07
","3
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",5856,14366,"00244
","13
"
"0615
","1
","13B142
","14
","40374
","3
","1
","0
","03
","-
","1
","3
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5856,0,"00244
","13
"
"0615
","1
","13B142
","14
","40374
","1
","1
","0
","03
","-
","1
","3
","2
","20
","-
","1
","04
","3
","1
","6
","04
","
","
","
","
","
","00
","
",5856,0,"00244
","13
"
"0615
","1
","12B142
","14
","40375
","4
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7923,0,"00245
","12
"
"0615
","1
","12B142
","14
","40375
","2
","1
","0
","01
","-
","1
","1
","1
","70
","-
","1
","00
","
","2
","4
","04
","
","
","
","
","
","00
","1
",7923,19720,"00245
","12
"
"0615
","1
","12B142
","14
","40375
","3
","1
","0
","04
","-
","1
","3
","2
","14
","-
","1
","03
","2
